Nome,ID,Genere,Popolarità,Followers,Spotify URL,Nazionalità
Alexandra Stan,0BmLNz4nSLfoWYW1cYsElL,romanian pop,58,381529,"<a href=""https://open.spotify.com/artist/0BmLNz4nSLfoWYW1cYsElL"" target=""_blank"">https://open.spotify.com/artist/0BmLNz4nSLfoWYW1cYsElL</a>",Rumena
Edward Maya,6XwwFnewNgWp81MYMK8zLq,romanian house,60,237630,"<a href=""https://open.spotify.com/artist/6XwwFnewNgWp81MYMK8zLq"" target=""_blank"">https://open.spotify.com/artist/6XwwFnewNgWp81MYMK8zLq</a>",Rumena
Antonia,4TLzMoEaUDkcAfIlY3Xhxn,romanian pop,46,137891,"<a href=""https://open.spotify.com/artist/4TLzMoEaUDkcAfIlY3Xhxn"" target=""_blank"">https://open.spotify.com/artist/4TLzMoEaUDkcAfIlY3Xhxn</a>",Rumena
Smiley,3gvNMbcnvmnjGaG6hvJfSH,romanian pop,48,531813,"<a href=""https://open.spotify.com/artist/3gvNMbcnvmnjGaG6hvJfSH"" target=""_blank"">https://open.spotify.com/artist/3gvNMbcnvmnjGaG6hvJfSH</a>",Rumena
Carla's Dreams,1n5LD9Ar3D6RK2X2ewGvXb,moldovan pop,50,489629,"<a href=""https://open.spotify.com/artist/1n5LD9Ar3D6RK2X2ewGvXb"" target=""_blank"">https://open.spotify.com/artist/1n5LD9Ar3D6RK2X2ewGvXb</a>",Rumena
Akcent,57Pw3FSi1qi2fOY4wKOKjK,classic disco polo,47,184017,"<a href=""https://open.spotify.com/artist/57Pw3FSi1qi2fOY4wKOKjK"" target=""_blank"">https://open.spotify.com/artist/57Pw3FSi1qi2fOY4wKOKjK</a>",Rumena
Fly Project,2Rum2rwDio2My0Md24m3Oa,romanian pop,52,113848,"<a href=""https://open.spotify.com/artist/2Rum2rwDio2My0Md24m3Oa"" target=""_blank"">https://open.spotify.com/artist/2Rum2rwDio2My0Md24m3Oa</a>",Rumena
Gianni Morandi,15FrhfFYJIx7Ijltkpjbsr,classic italian pop,48,413295,"<a href=""https://open.spotify.com/artist/15FrhfFYJIx7Ijltkpjbsr"" target=""_blank"">https://open.spotify.com/artist/15FrhfFYJIx7Ijltkpjbsr</a>",Rumena
Andra,72FGvJgYbs0NBeJqECy6cF,classic romanian pop,42,288077,"<a href=""https://open.spotify.com/artist/72FGvJgYbs0NBeJqECy6cF"" target=""_blank"">https://open.spotify.com/artist/72FGvJgYbs0NBeJqECy6cF</a>",Rumena
Connect-R,1omKDrKCcMD79tfK8Vb2Hr,manele,46,178896,"<a href=""https://open.spotify.com/artist/1omKDrKCcMD79tfK8Vb2Hr"" target=""_blank"">https://open.spotify.com/artist/1omKDrKCcMD79tfK8Vb2Hr</a>",Rumena
Delia,6YomcUxZXNftP5OyuHoVmB,classic romanian pop,44,388703,"<a href=""https://open.spotify.com/artist/6YomcUxZXNftP5OyuHoVmB"" target=""_blank"">https://open.spotify.com/artist/6YomcUxZXNftP5OyuHoVmB</a>",Rumena
Voltaj,42gT1APXU1oJyVU2zZ3McB,classic romanian pop,30,93222,"<a href=""https://open.spotify.com/artist/42gT1APXU1oJyVU2zZ3McB"" target=""_blank"">https://open.spotify.com/artist/42gT1APXU1oJyVU2zZ3McB</a>",Rumena
Vama,7zup4xIPjtv50lM7x3n4qW,romanian pop,32,81892,"<a href=""https://open.spotify.com/artist/7zup4xIPjtv50lM7x3n4qW"" target=""_blank"">https://open.spotify.com/artist/7zup4xIPjtv50lM7x3n4qW</a>",Rumena
Guess Who,2CIhA8Jh3xrpFrHYMjYzBy,romanian rap,42,111596,"<a href=""https://open.spotify.com/artist/2CIhA8Jh3xrpFrHYMjYzBy"" target=""_blank"">https://open.spotify.com/artist/2CIhA8Jh3xrpFrHYMjYzBy</a>",Rumena
Ruby,2lMy93l58wzjh8DepKL814,arab pop,50,710425,"<a href=""https://open.spotify.com/artist/2lMy93l58wzjh8DepKL814"" target=""_blank"">https://open.spotify.com/artist/2lMy93l58wzjh8DepKL814</a>",Rumena
F.Charm,0g9bClZlYEbEAIzdYw7Q3I,romanian pop,38,73071,"<a href=""https://open.spotify.com/artist/0g9bClZlYEbEAIzdYw7Q3I"" target=""_blank"">https://open.spotify.com/artist/0g9bClZlYEbEAIzdYw7Q3I</a>",Rumena
Grasu XXL,4BMSu3GY2lP8sH0nmrdgGG,romanian rap,39,199328,"<a href=""https://open.spotify.com/artist/4BMSu3GY2lP8sH0nmrdgGG"" target=""_blank"">https://open.spotify.com/artist/4BMSu3GY2lP8sH0nmrdgGG</a>",Rumena
Shift K3Y,26OrZl5U3VNGHU9qUj8EcM,house,50,95512,"<a href=""https://open.spotify.com/artist/26OrZl5U3VNGHU9qUj8EcM"" target=""_blank"">https://open.spotify.com/artist/26OrZl5U3VNGHU9qUj8EcM</a>",Rumena
Paula Seling,0GeZRE8dyvgduV3KTvLFC3,romanian pop,22,7279,"<a href=""https://open.spotify.com/artist/0GeZRE8dyvgduV3KTvLFC3"" target=""_blank"">https://open.spotify.com/artist/0GeZRE8dyvgduV3KTvLFC3</a>",Rumena
Hi-Q,6xwbQp5ir0tD6eb44P3QSb,classic romanian pop,24,29701,"<a href=""https://open.spotify.com/artist/6xwbQp5ir0tD6eb44P3QSb"" target=""_blank"">https://open.spotify.com/artist/6xwbQp5ir0tD6eb44P3QSb</a>",Rumena
Irina Rimes,1OQa8VMULlbmbFmDcdfBZj,moldovan pop,51,480416,"<a href=""https://open.spotify.com/artist/1OQa8VMULlbmbFmDcdfBZj"" target=""_blank"">https://open.spotify.com/artist/1OQa8VMULlbmbFmDcdfBZj</a>",Rumena
RANDI,4X8ZQYIamykCGOZhbRtv2r,romanian pop,42,117442,"<a href=""https://open.spotify.com/artist/4X8ZQYIamykCGOZhbRtv2r"" target=""_blank"">https://open.spotify.com/artist/4X8ZQYIamykCGOZhbRtv2r</a>",Rumena
Carla's Dreams,1n5LD9Ar3D6RK2X2ewGvXb,moldovan pop,50,489629,"<a href=""https://open.spotify.com/artist/1n5LD9Ar3D6RK2X2ewGvXb"" target=""_blank"">https://open.spotify.com/artist/1n5LD9Ar3D6RK2X2ewGvXb</a>",Rumena
Lidia Buble,69JOH9w7UtJrKnbUpcW2gH,romanian pop,37,203441,"<a href=""https://open.spotify.com/artist/69JOH9w7UtJrKnbUpcW2gH"" target=""_blank"">https://open.spotify.com/artist/69JOH9w7UtJrKnbUpcW2gH</a>",Rumena
What's Up,0b9WsUtumqqaRg8uHn3dDm,manele,38,77461,"<a href=""https://open.spotify.com/artist/0b9WsUtumqqaRg8uHn3dDm"" target=""_blank"">https://open.spotify.com/artist/0b9WsUtumqqaRg8uHn3dDm</a>",Rumena
Cabron,0cw3wLz2S9ryZXmL0vWWQF,romanian rap,38,64361,"<a href=""https://open.spotify.com/artist/0cw3wLz2S9ryZXmL0vWWQF"" target=""_blank"">https://open.spotify.com/artist/0cw3wLz2S9ryZXmL0vWWQF</a>",Rumena
Puya,0Dn3AfYwq9cWRhDqtfelNE,manele,47,157963,"<a href=""https://open.spotify.com/artist/0Dn3AfYwq9cWRhDqtfelNE"" target=""_blank"">https://open.spotify.com/artist/0Dn3AfYwq9cWRhDqtfelNE</a>",Rumena
Deepcentral,3nb1Shr27xrUiZoTW8J3vy,romanian pop,25,31462,"<a href=""https://open.spotify.com/artist/3nb1Shr27xrUiZoTW8J3vy"" target=""_blank"">https://open.spotify.com/artist/3nb1Shr27xrUiZoTW8J3vy</a>",Rumena
Mark Stam,2TfjCSwYNNsUvw3uhjK9mh,romanian pop,36,93103,"<a href=""https://open.spotify.com/artist/2TfjCSwYNNsUvw3uhjK9mh"" target=""_blank"">https://open.spotify.com/artist/2TfjCSwYNNsUvw3uhjK9mh</a>",Rumena
Killa Fonic,20SBqzpuFoymhieHTNHUgl,romanian rap,49,253333,"<a href=""https://open.spotify.com/artist/20SBqzpuFoymhieHTNHUgl"" target=""_blank"">https://open.spotify.com/artist/20SBqzpuFoymhieHTNHUgl</a>",Rumena
Vescan,5V5qYIV17KGvP5vSMaoY4Y,manele,44,153211,"<a href=""https://open.spotify.com/artist/5V5qYIV17KGvP5vSMaoY4Y"" target=""_blank"">https://open.spotify.com/artist/5V5qYIV17KGvP5vSMaoY4Y</a>",Rumena
Kairas,3Ug4eAerBcBlwia1oHosMY,,42,505,"<a href=""https://open.spotify.com/artist/3Ug4eAerBcBlwia1oHosMY"" target=""_blank"">https://open.spotify.com/artist/3Ug4eAerBcBlwia1oHosMY</a>",Rumena
Maxim Schunk,0KLoDGhaSkX3k59O9PzniB,covertronica,52,4424,"<a href=""https://open.spotify.com/artist/0KLoDGhaSkX3k59O9PzniB"" target=""_blank"">https://open.spotify.com/artist/0KLoDGhaSkX3k59O9PzniB</a>",Rumena
ANNA,7K80yOTC0Id95gRaOxDG5u,italian hip hop,68,334018,"<a href=""https://open.spotify.com/artist/7K80yOTC0Id95gRaOxDG5u"" target=""_blank"">https://open.spotify.com/artist/7K80yOTC0Id95gRaOxDG5u</a>",Rumena
Nicoleta Nuca,7BRYcgYwaw9fhVKX4VUiUA,romanian pop,25,70863,"<a href=""https://open.spotify.com/artist/7BRYcgYwaw9fhVKX4VUiUA"" target=""_blank"">https://open.spotify.com/artist/7BRYcgYwaw9fhVKX4VUiUA</a>",Rumena
Sonny Flame,0qCKd5vRDMRi4KdWsOe8T6,romanian pop,34,16574,"<a href=""https://open.spotify.com/artist/0qCKd5vRDMRi4KdWsOe8T6"" target=""_blank"">https://open.spotify.com/artist/0qCKd5vRDMRi4KdWsOe8T6</a>",Rumena
Mihail,6l5kIaZ51iCClkxrgr904F,romanian pop,28,14928,"<a href=""https://open.spotify.com/artist/6l5kIaZ51iCClkxrgr904F"" target=""_blank"">https://open.spotify.com/artist/6l5kIaZ51iCClkxrgr904F</a>",Rumena
ClickPick,3gBrnNw96GMziX3LHROJVA,,17,1,"<a href=""https://open.spotify.com/artist/3gBrnNw96GMziX3LHROJVA"" target=""_blank"">https://open.spotify.com/artist/3gBrnNw96GMziX3LHROJVA</a>",Rumena
Nicole Cherry,6rgOaYJps51uMmUyzm5fi7,manele,48,269831,"<a href=""https://open.spotify.com/artist/6rgOaYJps51uMmUyzm5fi7"" target=""_blank"">https://open.spotify.com/artist/6rgOaYJps51uMmUyzm5fi7</a>",Rumena
Dan Balan,19rUh2xW9SuBUv5BflsdKq,moldovan pop,45,72113,"<a href=""https://open.spotify.com/artist/19rUh2xW9SuBUv5BflsdKq"" target=""_blank"">https://open.spotify.com/artist/19rUh2xW9SuBUv5BflsdKq</a>",Rumena
Dorian Popa,7qY3EcnVR7pBXBzaHi3bYo,manele,34,184049,"<a href=""https://open.spotify.com/artist/7qY3EcnVR7pBXBzaHi3bYo"" target=""_blank"">https://open.spotify.com/artist/7qY3EcnVR7pBXBzaHi3bYo</a>",Rumena
Ester Peony,1PugRwcQ0OZCWKpwDv7qW7,,29,2177,"<a href=""https://open.spotify.com/artist/1PugRwcQ0OZCWKpwDv7qW7"" target=""_blank"">https://open.spotify.com/artist/1PugRwcQ0OZCWKpwDv7qW7</a>",Rumena
Killa Fonic,20SBqzpuFoymhieHTNHUgl,romanian rap,49,253333,"<a href=""https://open.spotify.com/artist/20SBqzpuFoymhieHTNHUgl"" target=""_blank"">https://open.spotify.com/artist/20SBqzpuFoymhieHTNHUgl</a>",Rumena
Matteo Paolillo,1bzx15Bv1ioIaewP85ad5J,,48,101095,"<a href=""https://open.spotify.com/artist/1bzx15Bv1ioIaewP85ad5J"" target=""_blank"">https://open.spotify.com/artist/1bzx15Bv1ioIaewP85ad5J</a>",Rumena
Monoir,0TmLIfQje5MdX2ovu4yQKz,romanian pop,41,41514,"<a href=""https://open.spotify.com/artist/0TmLIfQje5MdX2ovu4yQKz"" target=""_blank"">https://open.spotify.com/artist/0TmLIfQje5MdX2ovu4yQKz</a>",Rumena
Tranda,46lPxU4nZnI2tTGtu1edGF,romanian rap,26,30043,"<a href=""https://open.spotify.com/artist/46lPxU4nZnI2tTGtu1edGF"" target=""_blank"">https://open.spotify.com/artist/46lPxU4nZnI2tTGtu1edGF</a>",Rumena
Elena Gheorghe,1HyorCKBk8AiwXyhGNtkZp,romanian pop,21,12658,"<a href=""https://open.spotify.com/artist/1HyorCKBk8AiwXyhGNtkZp"" target=""_blank"">https://open.spotify.com/artist/1HyorCKBk8AiwXyhGNtkZp</a>",Rumena
Valentin Uzun,0GaxBuDKPQq1IWLzY2s2G5,moldovan pop,20,2935,"<a href=""https://open.spotify.com/artist/0GaxBuDKPQq1IWLzY2s2G5"" target=""_blank"">https://open.spotify.com/artist/0GaxBuDKPQq1IWLzY2s2G5</a>",Rumena
Spike,6JDu6pr6teBn79KqBTOXdp,romanian rap,42,118487,"<a href=""https://open.spotify.com/artist/6JDu6pr6teBn79KqBTOXdp"" target=""_blank"">https://open.spotify.com/artist/6JDu6pr6teBn79KqBTOXdp</a>",Rumena
VUNK,1PMRWTda28Ufeyk8rIBEnf,romanian pop,30,17110,"<a href=""https://open.spotify.com/artist/1PMRWTda28Ufeyk8rIBEnf"" target=""_blank"">https://open.spotify.com/artist/1PMRWTda28Ufeyk8rIBEnf</a>",Rumena
Loredana Bertè,2XpUprTohaksHpVjUtTvlx,classic italian pop,48,346528,"<a href=""https://open.spotify.com/artist/2XpUprTohaksHpVjUtTvlx"" target=""_blank"">https://open.spotify.com/artist/2XpUprTohaksHpVjUtTvlx</a>",Rumena
Vescan,5V5qYIV17KGvP5vSMaoY4Y,manele,44,153211,"<a href=""https://open.spotify.com/artist/5V5qYIV17KGvP5vSMaoY4Y"" target=""_blank"">https://open.spotify.com/artist/5V5qYIV17KGvP5vSMaoY4Y</a>",Rumena
Ligabue,7H8ZC8uHJMPZGLMApRRNIz,italian adult pop,59,1392970,"<a href=""https://open.spotify.com/artist/7H8ZC8uHJMPZGLMApRRNIz"" target=""_blank"">https://open.spotify.com/artist/7H8ZC8uHJMPZGLMApRRNIz</a>",Rumena
The Motans,05qpk4JDcLSFNJSsPIZ8Ye,romanian pop,48,402192,"<a href=""https://open.spotify.com/artist/05qpk4JDcLSFNJSsPIZ8Ye"" target=""_blank"">https://open.spotify.com/artist/05qpk4JDcLSFNJSsPIZ8Ye</a>",Rumena
Cleopatra Stratan,0Ejsh870ekvlkgnaQkadAG,moldovan pop,33,39774,"<a href=""https://open.spotify.com/artist/0Ejsh870ekvlkgnaQkadAG"" target=""_blank"">https://open.spotify.com/artist/0Ejsh870ekvlkgnaQkadAG</a>",Rumena
Deepside Deejays,6vX7oKuIYWILZ6MndX1KiK,romanian house,31,39349,"<a href=""https://open.spotify.com/artist/6vX7oKuIYWILZ6MndX1KiK"" target=""_blank"">https://open.spotify.com/artist/6vX7oKuIYWILZ6MndX1KiK</a>",Rumena
Doddy,5j11BMuSj9oaTlYqHKAjqB,manele,38,75469,"<a href=""https://open.spotify.com/artist/5j11BMuSj9oaTlYqHKAjqB"" target=""_blank"">https://open.spotify.com/artist/5j11BMuSj9oaTlYqHKAjqB</a>",Rumena
Liviu Teodorescu,7Ml36YHsejaW7jVjJAhW4a,romanian pop,36,177934,"<a href=""https://open.spotify.com/artist/7Ml36YHsejaW7jVjJAhW4a"" target=""_blank"">https://open.spotify.com/artist/7Ml36YHsejaW7jVjJAhW4a</a>",Rumena
Liviu Hodor,0gB4c7SDobc4ZV9sLf1huZ,romanian house,25,10651,"<a href=""https://open.spotify.com/artist/0gB4c7SDobc4ZV9sLf1huZ"" target=""_blank"">https://open.spotify.com/artist/0gB4c7SDobc4ZV9sLf1huZ</a>",Rumena
Alina Eremia,6cpj6MeLF0pLx34Un9Bpj3,romanian pop,44,198085,"<a href=""https://open.spotify.com/artist/6cpj6MeLF0pLx34Un9Bpj3"" target=""_blank"">https://open.spotify.com/artist/6cpj6MeLF0pLx34Un9Bpj3</a>",Rumena
Grasu XXL,4BMSu3GY2lP8sH0nmrdgGG,romanian rap,39,199328,"<a href=""https://open.spotify.com/artist/4BMSu3GY2lP8sH0nmrdgGG"" target=""_blank"">https://open.spotify.com/artist/4BMSu3GY2lP8sH0nmrdgGG</a>",Rumena
Alamat,5n85IrVFHhxKEa65tcXFgW,p-pop,42,61430,"<a href=""https://open.spotify.com/artist/5n85IrVFHhxKEa65tcXFgW"" target=""_blank"">https://open.spotify.com/artist/5n85IrVFHhxKEa65tcXFgW</a>",Rumena
Neil Diamond,7mEIug7XUlQHikrFxjTWes,adult standards,64,2574627,"<a href=""https://open.spotify.com/artist/7mEIug7XUlQHikrFxjTWes"" target=""_blank"">https://open.spotify.com/artist/7mEIug7XUlQHikrFxjTWes</a>",Rumena
Aurelian Temisan,6mqLZp9zPXpLOR7xexBVcu,,8,673,"<a href=""https://open.spotify.com/artist/6mqLZp9zPXpLOR7xexBVcu"" target=""_blank"">https://open.spotify.com/artist/6mqLZp9zPXpLOR7xexBVcu</a>",Rumena
Lidia Buble,69JOH9w7UtJrKnbUpcW2gH,romanian pop,37,203441,"<a href=""https://open.spotify.com/artist/69JOH9w7UtJrKnbUpcW2gH"" target=""_blank"">https://open.spotify.com/artist/69JOH9w7UtJrKnbUpcW2gH</a>",Rumena
Oana Radu,2br2VHpIb5S6LIO9gz8P88,manele,38,99468,"<a href=""https://open.spotify.com/artist/2br2VHpIb5S6LIO9gz8P88"" target=""_blank"">https://open.spotify.com/artist/2br2VHpIb5S6LIO9gz8P88</a>",Rumena
Rashid,5WgRuO0mhM36NFoapzpWBH,brazilian hip hop,49,673329,"<a href=""https://open.spotify.com/artist/5WgRuO0mhM36NFoapzpWBH"" target=""_blank"">https://open.spotify.com/artist/5WgRuO0mhM36NFoapzpWBH</a>",Rumena
Tibi Scobiola,4yI1ikqByDGRVEPT7JeMej,,0,26,"<a href=""https://open.spotify.com/artist/4yI1ikqByDGRVEPT7JeMej"" target=""_blank"">https://open.spotify.com/artist/4yI1ikqByDGRVEPT7JeMej</a>",Rumena
Tom Boxer,0Qz06Kvk8662UwwVMpjYet,romanian house,34,37232,"<a href=""https://open.spotify.com/artist/0Qz06Kvk8662UwwVMpjYet"" target=""_blank"">https://open.spotify.com/artist/0Qz06Kvk8662UwwVMpjYet</a>",Rumena
Edward Sanda,2D8tuLHq2d4mctp2WTk62V,romanian pop,38,97149,"<a href=""https://open.spotify.com/artist/2D8tuLHq2d4mctp2WTk62V"" target=""_blank"">https://open.spotify.com/artist/2D8tuLHq2d4mctp2WTk62V</a>",Rumena
Costi Ionita,3JI7vQAX2z1B0PxX01JJRp,manele,18,10801,"<a href=""https://open.spotify.com/artist/3JI7vQAX2z1B0PxX01JJRp"" target=""_blank"">https://open.spotify.com/artist/3JI7vQAX2z1B0PxX01JJRp</a>",Rumena
Connect-R,1omKDrKCcMD79tfK8Vb2Hr,manele,46,178896,"<a href=""https://open.spotify.com/artist/1omKDrKCcMD79tfK8Vb2Hr"" target=""_blank"">https://open.spotify.com/artist/1omKDrKCcMD79tfK8Vb2Hr</a>",Rumena
What's Up,0b9WsUtumqqaRg8uHn3dDm,manele,38,77461,"<a href=""https://open.spotify.com/artist/0b9WsUtumqqaRg8uHn3dDm"" target=""_blank"">https://open.spotify.com/artist/0b9WsUtumqqaRg8uHn3dDm</a>",Rumena
Corina Smith,7mXfsy3lF4kU0f2KTNKSr8,pop reggaeton,55,202148,"<a href=""https://open.spotify.com/artist/7mXfsy3lF4kU0f2KTNKSr8"" target=""_blank"">https://open.spotify.com/artist/7mXfsy3lF4kU0f2KTNKSr8</a>",Rumena
DJ Project,1oqThNqOfhev071PvmOwWQ,romanian house,44,176695,"<a href=""https://open.spotify.com/artist/1oqThNqOfhev071PvmOwWQ"" target=""_blank"">https://open.spotify.com/artist/1oqThNqOfhev071PvmOwWQ</a>",Rumena
Andrei Leonte,4vkouYfU3CknIdjpiRsACJ,,4,3082,"<a href=""https://open.spotify.com/artist/4vkouYfU3CknIdjpiRsACJ"" target=""_blank"">https://open.spotify.com/artist/4vkouYfU3CknIdjpiRsACJ</a>",Rumena
Alex Velea,1V4elwsLx3Lz43ma61eySA,manele,50,193582,"<a href=""https://open.spotify.com/artist/1V4elwsLx3Lz43ma61eySA"" target=""_blank"">https://open.spotify.com/artist/1V4elwsLx3Lz43ma61eySA</a>",Rumena
CRBL,6J1tX83VM6Yf5d2Gx79fFP,romanian pop,23,24152,"<a href=""https://open.spotify.com/artist/6J1tX83VM6Yf5d2Gx79fFP"" target=""_blank"">https://open.spotify.com/artist/6J1tX83VM6Yf5d2Gx79fFP</a>",Rumena
Mario Fresh,2vMjgLGSb1lKiHySf3l9lF,romanian pop,42,117638,"<a href=""https://open.spotify.com/artist/2vMjgLGSb1lKiHySf3l9lF"" target=""_blank"">https://open.spotify.com/artist/2vMjgLGSb1lKiHySf3l9lF</a>",Rumena
Maria Ilieva,6cl0Mzx0Mt4XY5NSk89KLx,bulgarian pop,26,17731,"<a href=""https://open.spotify.com/artist/6cl0Mzx0Mt4XY5NSk89KLx"" target=""_blank"">https://open.spotify.com/artist/6cl0Mzx0Mt4XY5NSk89KLx</a>",Rumena
Kanita,5bXGHYmmARo1ixC6mGHIge,albanian pop,32,11944,"<a href=""https://open.spotify.com/artist/5bXGHYmmARo1ixC6mGHIge"" target=""_blank"">https://open.spotify.com/artist/5bXGHYmmARo1ixC6mGHIge</a>",Rumena
O-Zone,5M5PjPSiKeXynM6Ohu350r,eurodance,53,114867,"<a href=""https://open.spotify.com/artist/5M5PjPSiKeXynM6Ohu350r"" target=""_blank"">https://open.spotify.com/artist/5M5PjPSiKeXynM6Ohu350r</a>",Rumena
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,conscious hip hop,86,25920153,"<a href=""https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg"" target=""_blank"">https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg</a>",Rumena
Grasu XXL,4BMSu3GY2lP8sH0nmrdgGG,romanian rap,39,199328,"<a href=""https://open.spotify.com/artist/4BMSu3GY2lP8sH0nmrdgGG"" target=""_blank"">https://open.spotify.com/artist/4BMSu3GY2lP8sH0nmrdgGG</a>",Rumena
Miracle Tones,4rXABp4A7KjG9elWFNAbO4,binaural,77,136034,"<a href=""https://open.spotify.com/artist/4rXABp4A7KjG9elWFNAbO4"" target=""_blank"">https://open.spotify.com/artist/4rXABp4A7KjG9elWFNAbO4</a>",Rumena
Cesare Cremonini,396Jr76018oUMR6QBnqT8T,italian adult pop,56,1129624,"<a href=""https://open.spotify.com/artist/396Jr76018oUMR6QBnqT8T"" target=""_blank"">https://open.spotify.com/artist/396Jr76018oUMR6QBnqT8T</a>",Rumena
Glance,2vn6hbJeZAYCWTizdSJE1x,,26,118,"<a href=""https://open.spotify.com/artist/2vn6hbJeZAYCWTizdSJE1x"" target=""_blank"">https://open.spotify.com/artist/2vn6hbJeZAYCWTizdSJE1x</a>",Rumena
Dima Trofim,6oDSRt5szYQgujEpsR5rce,,7,470,"<a href=""https://open.spotify.com/artist/6oDSRt5szYQgujEpsR5rce"" target=""_blank"">https://open.spotify.com/artist/6oDSRt5szYQgujEpsR5rce</a>",Rumena
Seredinschi,4NMtBs4MtGabW06bo0JlMN,,8,2089,"<a href=""https://open.spotify.com/artist/4NMtBs4MtGabW06bo0JlMN"" target=""_blank"">https://open.spotify.com/artist/4NMtBs4MtGabW06bo0JlMN</a>",Rumena
Roar,7dIpKWlEeAljA20vFJ82RD,pov: indie,64,765091,"<a href=""https://open.spotify.com/artist/7dIpKWlEeAljA20vFJ82RD"" target=""_blank"">https://open.spotify.com/artist/7dIpKWlEeAljA20vFJ82RD</a>",Rumena
Yanka,1oSTzZ38B2gW2M8BEgzRUP,russian punk,26,27699,"<a href=""https://open.spotify.com/artist/1oSTzZ38B2gW2M8BEgzRUP"" target=""_blank"">https://open.spotify.com/artist/1oSTzZ38B2gW2M8BEgzRUP</a>",Rumena
Speaker Cenzou,4wee115Lsk48uYo28SGE4F,rap napoletano,20,4883,"<a href=""https://open.spotify.com/artist/4wee115Lsk48uYo28SGE4F"" target=""_blank"">https://open.spotify.com/artist/4wee115Lsk48uYo28SGE4F</a>",Rumena
Tom Boxer,0Qz06Kvk8662UwwVMpjYet,romanian house,34,37232,"<a href=""https://open.spotify.com/artist/0Qz06Kvk8662UwwVMpjYet"" target=""_blank"">https://open.spotify.com/artist/0Qz06Kvk8662UwwVMpjYet</a>",Rumena
Fly Project,2Rum2rwDio2My0Md24m3Oa,romanian pop,52,113848,"<a href=""https://open.spotify.com/artist/2Rum2rwDio2My0Md24m3Oa"" target=""_blank"">https://open.spotify.com/artist/2Rum2rwDio2My0Md24m3Oa</a>",Rumena
Lora,1ht25I3tgkphYm1HI7wMDq,romanian pop,34,114211,"<a href=""https://open.spotify.com/artist/1ht25I3tgkphYm1HI7wMDq"" target=""_blank"">https://open.spotify.com/artist/1ht25I3tgkphYm1HI7wMDq</a>",Rumena
